{Avicularia_kazanakowi, Sterna_margaritifera} {Lutra_monoceros, Bradypodion_rhymnus}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Anser_albigula, Spalax_tristis}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Anthropoidae_nelsonii, Spalax_tristis}
{Pelodiscus_casualis, Tursiops_unicolor} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Anthropoidae_nelsonii, Euspiza_leucopsis} {Lutra_monoceros, Bradypodion_rhymnus}
{Anthropoidae_nelsonii, Euspiza_leucopsis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Bradypodion_rhymnus, Pelodiscus_casualis} {Emberiza_celeber, Tursiops_unicolor}
{Phasianus_serricollis, Turdus_tarda} {Anser_albigula, Bradypodion_rhymnus}
{Phasianus_serricollis, Sterna_margaritifera} {Anser_albigula, Bradypodion_rhymnus}
{Anthropoidae_nelsonii, Cottus_pugatshuki} {Ruticilla_bengalensis, Turdus_tarda}
{Anser_albigula, Tursiops_unicolor} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Euspiza_leucopsis, Turdus_tarda} {Anser_albigula, Chlamydosaurus_imperator}
{Lutra_monoceros, Ninox_guttifer} {Boa_wislizeni, Cottus_pugatshuki}
{Lutra_monoceros, Pelodiscus_casualis} {Boa_wislizeni, Cottus_pugatshuki}
{Lutra_monoceros, Phasianus_serricollis} {Boa_wislizeni, Cottus_pugatshuki}
{Emberiza_celeber, Spalax_tristis} {Pelodiscus_casualis, Cottus_pugatshuki}
{Euspiza_leucopsis, Pelodiscus_casualis} {Anser_albigula, Chlamydosaurus_imperator}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Anthropoidae_nelsonii, Tursiops_unicolor}
{Lutra_monoceros, Tursiops_unicolor} {Boa_wislizeni, Cottus_pugatshuki}
{Spalax_tristis, Sterna_margaritifera} {Pelodiscus_casualis, Cottus_pugatshuki}
{Anser_albigula, Spalax_tristis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Buthus_doriae, Ruticilla_bengalensis} {Anser_albigula, Bradypodion_rhymnus}
{Emberiza_celeber, Euspiza_leucopsis} {Anthropoidae_nelsonii, Boa_wislizeni}
{Pelodiscus_casualis, Phasianus_serricollis} {Chlamydosaurus_imperator, Emberiza_celeber}
{Ninox_guttifer, Phasianus_serricollis} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Ninox_guttifer, Pelodiscus_casualis} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Ninox_guttifer, Spalax_tristis} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Lutra_monoceros, Tursiops_unicolor} {Avicularia_kazanakowi, Cottus_pugatshuki}
{Bradypodion_rhymnus, Tursiops_unicolor} {Avicularia_kazanakowi, Pelodiscus_casualis}
{Buthus_doriae, Emberiza_celeber} {Boa_wislizeni, Cottus_pugatshuki}
{Bradypodion_rhymnus, Sterna_margaritifera} {Avicularia_kazanakowi, Pelodiscus_casualis}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Anser_albigula, Anthropoidae_nelsonii}
{Bradypodion_rhymnus, Spalax_tristis} {Avicularia_kazanakowi, Pelodiscus_casualis}
{Cottus_pugatshuki, Euspiza_leucopsis} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Emberiza_celeber} {Lutra_monoceros, Bradypodion_rhymnus}
{Avicularia_kazanakowi, Pelodiscus_casualis} {Lutra_monoceros, Bradypodion_rhymnus}
{Lutra_monoceros, Pelodiscus_casualis} {Avicularia_kazanakowi, Cottus_pugatshuki}
{Anser_albigula, Ninox_guttifer} {Lutra_monoceros, Bradypodion_rhymnus}
{Ruticilla_bengalensis, Sterna_margaritifera} {Emberiza_celeber, Euspiza_leucopsis}
{Spalax_tristis, Sterna_margaritifera} {Avicularia_kazanakowi, Boa_wislizeni}
{Bradypodion_rhymnus, Euspiza_leucopsis} {Boa_wislizeni, Cottus_pugatshuki}
{Lutra_monoceros, Ruticilla_bengalensis} {Emberiza_celeber, Euspiza_leucopsis}
{Buthus_doriae, Spalax_tristis} {Pelodiscus_casualis, Cottus_pugatshuki}
{Anthropoidae_nelsonii, Cottus_pugatshuki} {Boa_wislizeni, Lutra_monoceros}
{Spalax_tristis, Tursiops_unicolor} {Avicularia_kazanakowi, Boa_wislizeni}
{Bradypodion_rhymnus, Ruticilla_bengalensis} {Euspiza_leucopsis, Tursiops_unicolor}
{Anthropoidae_nelsonii, Cottus_pugatshuki} {Boa_wislizeni, Spalax_tristis}
{Anthropoidae_nelsonii, Cottus_pugatshuki} {Boa_wislizeni, Ruticilla_bengalensis}
{Anthropoidae_nelsonii, Cottus_pugatshuki} {Boa_wislizeni, Turdus_tarda}
{Avicularia_kazanakowi, Tursiops_unicolor} {Lutra_monoceros, Bradypodion_rhymnus}
{Emberiza_celeber, Euspiza_leucopsis} {Lutra_monoceros, Sterna_margaritifera}
{Avicularia_kazanakowi, Emberiza_celeber} {Tursiops_unicolor, Spalax_tristis}
{Bradypodion_rhymnus, Sterna_margaritifera} {Boa_wislizeni, Cottus_pugatshuki}
{Ninox_guttifer, Tursiops_unicolor} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Emberiza_celeber, Spalax_tristis} {Avicularia_kazanakowi, Boa_wislizeni}
{Avicularia_kazanakowi, Phasianus_serricollis} {Buthus_doriae, Lutra_monoceros}
{Avicularia_kazanakowi, Phasianus_serricollis} {Buthus_doriae, Ninox_guttifer}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Anser_albigula, Tursiops_unicolor}
{Chlamydosaurus_imperator, Phasianus_serricollis} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Avicularia_kazanakowi, Phasianus_serricollis} {Buthus_doriae, Ruticilla_bengalensis}
{Avicularia_kazanakowi, Phasianus_serricollis} {Buthus_doriae, Spalax_tristis}
{Avicularia_kazanakowi, Phasianus_serricollis} {Buthus_doriae, Tursiops_unicolor}
{Ninox_guttifer, Phasianus_serricollis} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Ninox_guttifer, Spalax_tristis} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Ninox_guttifer, Sterna_margaritifera} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Lutra_monoceros, Pelodiscus_casualis} {Emberiza_celeber, Tursiops_unicolor}
{Bradypodion_rhymnus, Euspiza_leucopsis} {Tursiops_unicolor, Spalax_tristis}
{Emberiza_celeber, Sterna_margaritifera} {Avicularia_kazanakowi, Boa_wislizeni}
{Emberiza_celeber, Euspiza_leucopsis} {Chlamydosaurus_imperator, Ninox_guttifer}
{Euspiza_leucopsis, Ninox_guttifer} {Boa_wislizeni, Pelodiscus_casualis}
{Boa_wislizeni, Phasianus_serricollis} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Spalax_tristis} {Avicularia_kazanakowi, Boa_wislizeni}
{Buthus_doriae, Euspiza_leucopsis} {Tursiops_unicolor, Spalax_tristis}
{Sterna_margaritifera, Turdus_tarda} {Euspiza_leucopsis, Buthus_doriae}
{Emberiza_celeber, Euspiza_leucopsis} {Chlamydosaurus_imperator, Phasianus_serricollis}
{Buthus_doriae, Sterna_margaritifera} {Anthropoidae_nelsonii, Pelodiscus_casualis}
{Sterna_margaritifera, Tursiops_unicolor} {Euspiza_leucopsis, Buthus_doriae}
{Emberiza_celeber, Euspiza_leucopsis} {Anthropoidae_nelsonii, Phasianus_serricollis}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Boa_wislizeni, Tursiops_unicolor}
{Anthropoidae_nelsonii, Bradypodion_rhymnus} {Euspiza_leucopsis, Tursiops_unicolor}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Sterna_margaritifera, Turdus_tarda}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Sterna_margaritifera, Tursiops_unicolor}
{Buthus_doriae, Sterna_margaritifera} {Avicularia_kazanakowi, Boa_wislizeni}
{Anthropoidae_nelsonii, Sterna_margaritifera} {Lutra_monoceros, Chlamydosaurus_imperator}
{Phasianus_serricollis, Ruticilla_bengalensis} {Emberiza_celeber, Buthus_doriae}
{Anthropoidae_nelsonii, Sterna_margaritifera} {Lutra_monoceros, Bradypodion_rhymnus}
{Phasianus_serricollis, Sterna_margaritifera} {Emberiza_celeber, Buthus_doriae}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Avicularia_kazanakowi, Pelodiscus_casualis}
{Bradypodion_rhymnus, Tursiops_unicolor} {Avicularia_kazanakowi, Boa_wislizeni}
{Euspiza_leucopsis, Tursiops_unicolor} {Lutra_monoceros, Chlamydosaurus_imperator}
{Boa_wislizeni, Pelodiscus_casualis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Phasianus_serricollis, Tursiops_unicolor} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Euspiza_leucopsis, Phasianus_serricollis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Avicularia_kazanakowi, Boa_wislizeni} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Ninox_guttifer} {Lutra_monoceros, Chlamydosaurus_imperator}
{Euspiza_leucopsis, Turdus_tarda} {Lutra_monoceros, Chlamydosaurus_imperator}
{Euspiza_leucopsis, Sterna_margaritifera} {Lutra_monoceros, Chlamydosaurus_imperator}
{Euspiza_leucopsis, Spalax_tristis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Euspiza_leucopsis, Ruticilla_bengalensis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Ninox_guttifer, Phasianus_serricollis} {Lutra_monoceros, Bradypodion_rhymnus}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Avicularia_kazanakowi, Tursiops_unicolor}
{Buthus_doriae, Emberiza_celeber} {Lutra_monoceros, Bradypodion_rhymnus}
{Ninox_guttifer, Spalax_tristis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Ninox_guttifer, Ruticilla_bengalensis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Ninox_guttifer, Turdus_tarda} {Lutra_monoceros, Chlamydosaurus_imperator}
{Anser_albigula, Ninox_guttifer} {Anthropoidae_nelsonii, Boa_wislizeni}
{Buthus_doriae, Turdus_tarda} {Lutra_monoceros, Chlamydosaurus_imperator}
{Ninox_guttifer, Tursiops_unicolor} {Lutra_monoceros, Chlamydosaurus_imperator}
{Anser_albigula, Euspiza_leucopsis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Buthus_doriae, Cottus_pugatshuki} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Emberiza_celeber} {Euspiza_leucopsis, Buthus_doriae}
{Pelodiscus_casualis, Phasianus_serricollis} {Chlamydosaurus_imperator, Ninox_guttifer}
{Anser_albigula, Tursiops_unicolor} {Lutra_monoceros, Chlamydosaurus_imperator}
{Cottus_pugatshuki, Sterna_margaritifera} {Tursiops_unicolor, Buthus_doriae}
{Spalax_tristis, Tursiops_unicolor} {Pelodiscus_casualis, Cottus_pugatshuki}
{Euspiza_leucopsis, Tursiops_unicolor} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Spalax_tristis} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Ruticilla_bengalensis} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Turdus_tarda} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Sterna_margaritifera} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Ninox_guttifer} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Ruticilla_bengalensis} {Tursiops_unicolor, Buthus_doriae}
{Euspiza_leucopsis, Phasianus_serricollis} {Lutra_monoceros, Bradypodion_rhymnus}
{Euspiza_leucopsis, Pelodiscus_casualis} {Lutra_monoceros, Bradypodion_rhymnus}
{Pelodiscus_casualis, Phasianus_serricollis} {Avicularia_kazanakowi, Cottus_pugatshuki}
{Anthropoidae_nelsonii, Tursiops_unicolor} {Euspiza_leucopsis, Buthus_doriae}
{Anthropoidae_nelsonii, Emberiza_celeber} {Euspiza_leucopsis, Buthus_doriae}
{Bradypodion_rhymnus, Spalax_tristis} {Avicularia_kazanakowi, Cottus_pugatshuki}
{Emberiza_celeber, Euspiza_leucopsis} {Avicularia_kazanakowi, Pelodiscus_casualis}
{Bradypodion_rhymnus, Ninox_guttifer} {Avicularia_kazanakowi, Cottus_pugatshuki}
{Avicularia_kazanakowi, Cottus_pugatshuki} {Lutra_monoceros, Bradypodion_rhymnus}
{Turdus_tarda, Tursiops_unicolor} {Lutra_monoceros, Chlamydosaurus_imperator}
{Emberiza_celeber, Euspiza_leucopsis} {Bradypodion_rhymnus, Pelodiscus_casualis}
{Pelodiscus_casualis, Sterna_margaritifera} {Euspiza_leucopsis, Tursiops_unicolor}
{Anthropoidae_nelsonii, Ninox_guttifer} {Lutra_monoceros, Bradypodion_rhymnus}
{Sterna_margaritifera, Tursiops_unicolor} {Boa_wislizeni, Pelodiscus_casualis}
{Buthus_doriae, Tursiops_unicolor} {Lutra_monoceros, Bradypodion_rhymnus}
{Anthropoidae_nelsonii, Phasianus_serricollis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Emberiza_celeber, Euspiza_leucopsis} {Anser_albigula, Avicularia_kazanakowi}
{Spalax_tristis, Sterna_margaritifera} {Anthropoidae_nelsonii, Boa_wislizeni}
{Pelodiscus_casualis, Tursiops_unicolor} {Boa_wislizeni, Cottus_pugatshuki}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Avicularia_kazanakowi, Ninox_guttifer}
{Pelodiscus_casualis, Phasianus_serricollis} {Ninox_guttifer, Ruticilla_bengalensis}
{Emberiza_celeber, Spalax_tristis} {Lutra_monoceros, Chlamydosaurus_imperator}
{Spalax_tristis, Tursiops_unicolor} {Anthropoidae_nelsonii, Boa_wislizeni}
{Anthropoidae_nelsonii, Tursiops_unicolor} {Lutra_monoceros, Chlamydosaurus_imperator}
{Anser_albigula, Ninox_guttifer} {Lutra_monoceros, Chlamydosaurus_imperator}
{Bradypodion_rhymnus, Emberiza_celeber} {Pelodiscus_casualis, Cottus_pugatshuki}
{Boa_wislizeni, Ruticilla_bengalensis} {Tursiops_unicolor, Buthus_doriae}
{Anser_albigula, Tursiops_unicolor} {Avicularia_kazanakowi, Boa_wislizeni}
{Avicularia_kazanakowi, Euspiza_leucopsis} {Tursiops_unicolor, Spalax_tristis}
{Anser_albigula, Tursiops_unicolor} {Euspiza_leucopsis, Buthus_doriae}
{Anser_albigula, Tursiops_unicolor} {Avicularia_kazanakowi, Cottus_pugatshuki}
{Anthropoidae_nelsonii, Buthus_doriae} {Tursiops_unicolor, Spalax_tristis}
{Bradypodion_rhymnus, Euspiza_leucopsis} {Boa_wislizeni, Pelodiscus_casualis}
{Emberiza_celeber, Euspiza_leucopsis} {Cottus_pugatshuki, Lutra_monoceros}
{Cottus_pugatshuki, Turdus_tarda} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Sterna_margaritifera} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Spalax_tristis} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Ruticilla_bengalensis} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Phasianus_serricollis} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Pelodiscus_casualis} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Ninox_guttifer} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Ninox_guttifer} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Ninox_guttifer} {Boa_wislizeni, Cottus_pugatshuki}
{Buthus_doriae, Phasianus_serricollis} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Pelodiscus_casualis} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Spalax_tristis} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Ruticilla_bengalensis} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Turdus_tarda} {Lutra_monoceros, Bradypodion_rhymnus}
{Cottus_pugatshuki, Tursiops_unicolor} {Lutra_monoceros, Bradypodion_rhymnus}
{Lutra_monoceros, Ruticilla_bengalensis} {Emberiza_celeber, Tursiops_unicolor}
{Buthus_doriae, Tursiops_unicolor} {Anthropoidae_nelsonii, Avicularia_kazanakowi}
{Lutra_monoceros, Sterna_margaritifera} {Euspiza_leucopsis, Buthus_doriae}
{Lutra_monoceros, Turdus_tarda} {Euspiza_leucopsis, Buthus_doriae}
{Sterna_margaritifera, Turdus_tarda} {Tursiops_unicolor, Spalax_tristis}
{Emberiza_celeber, Euspiza_leucopsis} {Chlamydosaurus_imperator, Cottus_pugatshuki}
{Lutra_monoceros, Phasianus_serricollis} {Euspiza_leucopsis, Buthus_doriae}
{Avicularia_kazanakowi, Emberiza_celeber} {Lutra_monoceros, Bradypodion_rhymnus}
{Anthropoidae_nelsonii, Cottus_pugatshuki} {Anser_albigula, Buthus_doriae}
{Pelodiscus_casualis, Phasianus_serricollis} {Avicularia_kazanakowi, Boa_wislizeni}
{Pelodiscus_casualis, Phasianus_serricollis} {Buthus_doriae, Chlamydosaurus_imperator}
{Bradypodion_rhymnus, Chlamydosaurus_imperator} {Boa_wislizeni, Buthus_doriae}
{Buthus_doriae, Ninox_guttifer} {Pelodiscus_casualis, Cottus_pugatshuki}
{Pelodiscus_casualis, Sterna_margaritifera} {Lutra_monoceros, Bradypodion_rhymnus}
{Pelodiscus_casualis, Turdus_tarda} {Lutra_monoceros, Bradypodion_rhymnus}
{Pelodiscus_casualis, Ruticilla_bengalensis} {Lutra_monoceros, Bradypodion_rhymnus}
{Buthus_doriae, Sterna_margaritifera} {Lutra_monoceros, Bradypodion_rhymnus}
{Pelodiscus_casualis, Phasianus_serricollis} {Lutra_monoceros, Bradypodion_rhymnus}
{Pelodiscus_casualis, Tursiops_unicolor} {Avicularia_kazanakowi, Boa_wislizeni}
{Avicularia_kazanakowi, Phasianus_serricollis} {Lutra_monoceros, Ninox_guttifer}
{Lutra_monoceros, Ruticilla_bengalensis} {Euspiza_leucopsis, Buthus_doriae}
{Avicularia_kazanakowi, Phasianus_serricollis} {Lutra_monoceros, Spalax_tristis}
{Emberiza_celeber, Euspiza_leucopsis} {Chlamydosaurus_imperator, Lutra_monoceros}
{Boa_wislizeni, Phasianus_serricollis} {Euspiza_leucopsis, Tursiops_unicolor}
{Anser_albigula, Tursiops_unicolor} {Anthropoidae_nelsonii, Boa_wislizeni}
{Avicularia_kazanakowi, Phasianus_serricollis} {Lutra_monoceros, Tursiops_unicolor}
{Lutra_monoceros, Tursiops_unicolor} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Anser_albigula, Tursiops_unicolor} {Anthropoidae_nelsonii, Cottus_pugatshuki}
{Boa_wislizeni, Phasianus_serricollis} {Emberiza_celeber, Buthus_doriae}
{Emberiza_celeber, Spalax_tristis} {Anthropoidae_nelsonii, Boa_wislizeni}
{Buthus_doriae, Tursiops_unicolor} {Boa_wislizeni, Pelodiscus_casualis}
{Cottus_pugatshuki, Euspiza_leucopsis} {Lutra_monoceros, Chlamydosaurus_imperator}
